age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,admin.,married,secondary,no,41750,yes,no,unknown,5,jun,2.8,1,-1,0,unknown,no
40,management,married,tertiary,no,27600,no,no,cellular,28,jul,13.2,8,-1,0,unknown,no
35,admin.,married,secondary,no,8250,no,yes,unknown,20,jun,2.3,1,-1,0,unknown,no
44,admin.,married,secondary,no,53700,yes,no,cellular,11,jul,15.7,2,-1,0,unknown,yes
58,blue-collar,married,primary,no,263950,yes,no,unknown,17,jun,2.1,6,-1,0,unknown,no
58,admin.,married,unknown,no,288150,no,no,cellular,20,nov,1.4,1,-1,0,unknown,no
36,blue-collar,married,primary,no,1150,yes,no,unknown,6,may,7.2,2,-1,0,unknown,no
28,housemaid,married,secondary,no,10200,yes,no,cellular,24,jul,1.1,1,-1,0,unknown,no
45,admin.,married,unknown,no,78850,no,no,unknown,20,jun,0.8,4,-1,0,unknown,no
57,retired,married,secondary,no,224500,no,no,cellular,7,aug,2.2,2,-1,0,unknown,no
42,blue-collar,married,primary,no,105550,yes,no,cellular,7,may,1.9,2,-1,0,unknown,no
42,technician,divorced,secondary,no,5600,no,no,cellular,29,aug,1.7,4,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,cellular,3,aug,4.9,1,470,2,failure,yes
59,retired,divorced,secondary,no,14200,no,yes,unknown,4,jun,4.9,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,20,jun,0.9,4,-1,0,unknown,no
34,services,married,secondary,no,22850,yes,no,unknown,30,may,1.6,2,-1,0,unknown,no
54,services,married,secondary,no,9650,no,no,unknown,6,may,3.5,1,-1,0,unknown,no
53,housemaid,married,secondary,no,27950,yes,no,telephone,25,jul,3.5,1,-1,0,unknown,no
32,management,single,tertiary,no,49950,yes,no,cellular,20,nov,1.3,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,61600,yes,no,unknown,4,jun,3.9,2,-1,0,unknown,no
34,technician,married,secondary,no,40300,no,no,cellular,19,jul,4.7,3,458,1,success,yes
41,technician,married,secondary,no,-200,no,no,cellular,20,aug,3.4,6,-1,0,unknown,no
47,management,married,tertiary,no,129850,no,no,cellular,31,jul,1.4,2,-1,0,unknown,no
42,technician,single,tertiary,no,1200,no,no,cellular,8,jul,4.9,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,43250,yes,no,cellular,13,may,1.8,2,-1,0,unknown,no
65,management,married,secondary,no,262550,no,no,telephone,14,apr,4.3,5,-1,0,unknown,no
39,services,single,tertiary,no,61100,yes,no,cellular,2,feb,4.7,1,242,2,failure,no
36,admin.,married,secondary,no,11550,yes,yes,unknown,6,jun,2.8,6,-1,0,unknown,no
50,blue-collar,married,primary,no,196200,yes,no,cellular,20,apr,2.5,2,-1,0,unknown,no
28,technician,married,secondary,no,59000,yes,no,unknown,29,may,11.1,3,-1,0,unknown,no
46,management,married,tertiary,no,215050,yes,yes,unknown,19,may,2.7,2,-1,0,unknown,no
29,management,single,tertiary,no,28600,yes,no,telephone,8,nov,5.8,1,-1,0,unknown,yes
32,self-employed,single,secondary,no,10100,yes,no,cellular,16,apr,14.3,1,149,1,failure,no
50,blue-collar,married,secondary,no,77850,yes,no,unknown,7,may,4.9,6,-1,0,unknown,no
43,unknown,married,secondary,no,96300,no,no,telephone,7,jul,2.0,13,-1,0,unknown,no
36,technician,married,tertiary,no,55450,no,no,cellular,13,aug,6.0,2,-1,0,unknown,no
37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,3.5,1,190,1,success,yes
30,management,single,tertiary,no,1450,yes,no,cellular,12,may,3.4,1,-1,0,unknown,no
57,self-employed,divorced,tertiary,no,325950,no,no,cellular,20,nov,17.8,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,500,yes,no,cellular,18,jul,11.5,2,-1,0,unknown,yes
52,admin.,single,secondary,no,-17300,yes,yes,unknown,19,may,3.0,3,-1,0,unknown,no
36,blue-collar,single,primary,no,13150,yes,no,unknown,15,may,3.4,2,-1,0,unknown,no
36,management,married,tertiary,no,10150,no,no,cellular,25,jan,4.8,1,88,1,success,yes
57,housemaid,married,primary,no,98450,no,no,cellular,14,aug,5.3,3,-1,0,unknown,no
28,technician,single,secondary,no,543250,yes,no,unknown,27,may,6.3,3,-1,0,unknown,no
48,services,married,primary,no,0,yes,no,cellular,20,apr,2.0,2,259,1,failure,no
25,student,single,secondary,no,55800,yes,no,cellular,12,may,1.9,2,71,3,failure,no
44,services,married,secondary,no,241850,yes,no,cellular,13,may,5.9,3,-1,0,unknown,no
40,management,married,tertiary,no,142000,yes,no,cellular,8,jul,29.2,4,-1,0,unknown,no
35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,2.6,4,-1,0,unknown,no
28,unemployed,married,tertiary,no,13200,yes,no,unknown,21,may,7.9,2,-1,0,unknown,no
49,management,married,tertiary,no,58350,yes,yes,cellular,24,sep,4.7,1,91,14,success,yes
33,technician,single,tertiary,no,17000,no,no,cellular,8,aug,6.3,2,-1,0,unknown,no
32,management,single,tertiary,no,1000,no,no,cellular,14,aug,19.7,2,-1,0,unknown,yes
27,student,single,secondary,no,49000,no,no,cellular,29,jan,8.9,1,-1,0,unknown,no
55,housemaid,divorced,unknown,no,153400,no,no,cellular,7,jul,1.2,3,-1,0,unknown,no
34,technician,single,secondary,no,65650,no,no,cellular,12,aug,3.4,1,21,6,failure,no
37,management,married,secondary,no,25500,yes,no,cellular,21,aug,3.1,6,-1,0,unknown,no
31,blue-collar,married,primary,no,42800,yes,no,unknown,8,may,5.6,3,-1,0,unknown,no
31,management,single,tertiary,no,2900,no,no,cellular,29,aug,4.0,2,-1,0,unknown,no
31,management,single,tertiary,no,73750,yes,yes,unknown,2,jun,1.8,1,-1,0,unknown,no
31,management,single,tertiary,no,4150,no,no,cellular,4,aug,2.9,2,-1,0,unknown,no
59,retired,married,primary,no,54250,no,no,unknown,16,jun,3.7,1,-1,0,unknown,no
31,services,single,secondary,no,59600,yes,no,cellular,7,may,3.1,2,349,2,other,no
56,blue-collar,single,primary,no,36950,yes,no,unknown,15,may,2.1,1,-1,0,unknown,no
43,technician,single,tertiary,no,212150,yes,no,unknown,23,may,1.0,10,-1,0,unknown,no
43,housemaid,married,primary,no,34250,no,no,cellular,28,aug,1.8,7,-1,0,unknown,no
27,technician,single,secondary,no,29200,yes,no,unknown,8,may,3.7,2,-1,0,unknown,no
32,blue-collar,single,primary,no,15750,yes,no,unknown,30,may,1.5,2,-1,0,unknown,no
28,management,single,tertiary,no,13900,no,yes,cellular,29,jan,3.7,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,1300,no,no,telephone,6,feb,1.0,5,-1,0,unknown,no
35,management,married,tertiary,no,0,yes,no,unknown,21,oct,0.6,1,-1,0,unknown,no
26,management,single,secondary,no,30450,yes,no,cellular,21,jul,10.4,1,-1,0,unknown,no
58,housemaid,single,tertiary,no,7250,yes,yes,cellular,16,jul,2.6,2,-1,0,unknown,no
46,management,single,secondary,no,299650,no,no,cellular,20,may,3.3,1,56,3,failure,no
51,admin.,married,tertiary,no,73150,yes,no,telephone,23,jul,3.6,1,-1,0,unknown,no
58,management,single,tertiary,no,1050,no,no,telephone,28,aug,5.8,19,-1,0,unknown,no
24,blue-collar,single,secondary,no,-19900,yes,no,cellular,18,may,0.7,3,355,4,other,no
51,management,single,tertiary,no,106950,no,no,cellular,17,nov,3.4,2,-1,0,unknown,no
26,management,single,tertiary,no,41400,yes,no,cellular,17,aug,3.1,1,199,1,failure,yes
57,management,married,tertiary,no,64350,yes,no,cellular,8,apr,3.5,2,-1,0,unknown,no
39,blue-collar,married,primary,no,1700,yes,no,unknown,27,may,2.4,1,-1,0,unknown,no
54,services,married,unknown,no,19300,no,yes,cellular,19,nov,1.7,1,152,1,success,no
51,blue-collar,married,secondary,no,29900,yes,no,telephone,18,jul,1.4,4,-1,0,unknown,no
55,retired,married,tertiary,no,17850,yes,no,cellular,11,aug,9.3,1,103,1,failure,no
49,admin.,married,unknown,no,55050,no,no,cellular,18,aug,1.0,3,-1,0,unknown,no
72,unknown,married,unknown,no,58250,no,no,cellular,11,aug,7.2,3,-1,0,unknown,no
35,management,divorced,tertiary,no,7300,no,no,cellular,20,nov,7.0,2,106,2,success,no
48,services,married,unknown,no,57750,yes,no,unknown,16,may,9.8,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,-9250,yes,yes,unknown,27,may,2.7,2,-1,0,unknown,no
38,services,married,secondary,no,46700,yes,no,cellular,14,may,12.4,1,-1,0,unknown,yes
36,technician,married,secondary,no,29700,no,yes,cellular,4,aug,4.3,3,-1,0,unknown,no
34,management,married,tertiary,no,5050,yes,no,cellular,13,aug,4.0,5,-1,0,unknown,no
35,management,married,tertiary,no,2300,yes,no,cellular,13,aug,2.1,2,-1,0,unknown,no
54,technician,divorced,secondary,no,-14550,no,no,cellular,19,aug,2.2,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,6050,no,no,cellular,5,feb,3.0,1,-1,0,unknown,no
25,management,single,tertiary,no,14750,no,no,cellular,5,jun,3.3,1,-1,0,unknown,no
26,admin.,single,secondary,no,60000,no,no,cellular,29,jan,4.4,3,-1,0,unknown,no
30,services,married,secondary,no,17850,yes,no,cellular,4,feb,4.1,3,253,4,failure,no
46,admin.,married,secondary,no,0,yes,no,cellular,8,sep,3.0,2,187,1,failure,no
43,management,married,tertiary,no,130800,yes,no,cellular,14,aug,5.5,5,-1,0,unknown,no
40,technician,married,secondary,no,4400,no,no,cellular,28,aug,4.1,3,-1,0,unknown,no
38,technician,married,secondary,no,111000,no,no,cellular,7,jul,2.0,2,-1,0,unknown,no
35,management,married,tertiary,no,4650,no,no,cellular,4,may,3.8,2,88,1,other,no
52,retired,divorced,primary,no,17650,no,no,cellular,31,jul,7.1,4,-1,0,unknown,no
52,technician,married,secondary,no,-19200,yes,no,cellular,13,aug,2.4,4,-1,0,unknown,no
52,management,married,secondary,no,280050,no,no,cellular,4,aug,1.3,1,-1,0,unknown,no
35,management,married,tertiary,no,118700,yes,yes,cellular,20,jul,3.4,2,215,6,other,no
52,technician,married,secondary,no,19300,no,no,cellular,20,apr,7.8,1,-1,0,unknown,yes
29,management,married,tertiary,no,35750,yes,no,unknown,28,may,8.2,1,-1,0,unknown,no
62,management,divorced,tertiary,no,297150,no,no,telephone,17,feb,3.8,4,-1,0,unknown,yes
49,management,married,secondary,no,16050,no,no,unknown,9,jun,2.8,3,-1,0,unknown,no
31,management,single,tertiary,no,35650,no,no,cellular,28,aug,3.2,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,50250,no,no,cellular,4,feb,7.7,2,-1,0,unknown,no
45,unemployed,married,secondary,no,2800,yes,no,cellular,6,may,3.8,1,-1,0,unknown,no
38,blue-collar,married,primary,no,66350,yes,no,cellular,20,nov,5.1,1,-1,0,unknown,no
48,blue-collar,married,primary,no,28700,no,no,cellular,5,aug,6.3,1,-1,0,unknown,no
37,self-employed,married,secondary,no,5550,no,no,cellular,26,aug,3.5,8,-1,0,unknown,no
44,management,married,tertiary,no,120000,yes,no,unknown,15,may,1.7,1,-1,0,unknown,no
52,services,married,secondary,no,-11600,no,yes,cellular,29,jul,2.2,4,-1,0,unknown,no
60,management,divorced,tertiary,no,18300,no,no,cellular,3,jun,10.4,1,-1,0,unknown,yes
53,technician,married,tertiary,no,158850,no,no,cellular,8,aug,2.0,2,-1,0,unknown,no
31,management,married,tertiary,no,306900,no,no,cellular,16,oct,3.1,2,119,5,failure,yes
35,blue-collar,married,primary,no,11700,no,no,unknown,11,jun,2.0,5,-1,0,unknown,no
31,management,single,tertiary,no,-22300,no,no,cellular,19,aug,3.1,4,-1,0,unknown,no
28,services,single,secondary,no,32550,no,yes,cellular,23,jul,3.1,2,-1,0,unknown,no
30,student,single,unknown,no,40450,no,no,unknown,2,jun,2.0,2,-1,0,unknown,no
56,management,divorced,tertiary,no,-28150,no,no,cellular,16,jul,1.8,1,-1,0,unknown,no
51,management,divorced,secondary,no,142150,yes,no,unknown,19,jun,2.1,2,-1,0,unknown,no
31,admin.,married,secondary,no,-23700,yes,no,unknown,12,may,4.1,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,140300,no,no,cellular,13,oct,5.3,1,120,1,other,no
28,management,single,tertiary,no,36500,yes,no,cellular,3,mar,11.0,1,-1,0,unknown,yes
41,technician,married,secondary,no,32000,no,no,cellular,28,jul,3.3,6,-1,0,unknown,no
47,services,divorced,secondary,no,14350,no,no,unknown,20,jun,1.6,1,-1,0,unknown,no
57,technician,married,secondary,no,31450,yes,no,unknown,14,may,4.3,2,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,10950,yes,yes,cellular,28,jul,2.5,4,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,4,may,7.5,2,-1,0,unknown,no
34,management,married,secondary,no,18450,no,no,cellular,2,aug,15.0,3,342,4,failure,yes
62,management,married,secondary,no,56400,no,no,cellular,2,sep,4.4,1,290,3,other,yes
39,blue-collar,married,primary,no,0,yes,no,unknown,6,may,4.9,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,34200,yes,yes,cellular,10,jul,3.8,1,-1,0,unknown,no
57,management,married,tertiary,no,138500,no,yes,telephone,21,jul,3.1,1,-1,0,unknown,no
49,technician,married,primary,no,70750,yes,no,cellular,30,jul,5.0,2,-1,0,unknown,no
41,management,married,tertiary,no,26350,no,no,cellular,22,aug,2.1,1,-1,0,unknown,no
38,management,married,secondary,no,53300,yes,no,cellular,28,jul,1.8,2,-1,0,unknown,no
38,technician,married,secondary,no,-5200,no,no,cellular,28,aug,0.7,17,-1,0,unknown,no
27,self-employed,single,tertiary,no,22550,no,no,cellular,4,feb,2.4,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,22550,no,no,cellular,30,jan,2.9,1,-1,0,unknown,no
55,unemployed,married,secondary,no,27450,no,no,cellular,18,aug,1.2,5,-1,0,unknown,no
38,blue-collar,married,unknown,no,5650,no,no,unknown,13,may,0.9,10,-1,0,unknown,no
48,management,married,unknown,no,18750,no,no,cellular,28,jan,5.3,3,-1,0,unknown,no
38,management,married,tertiary,no,26800,yes,no,cellular,22,jul,4.6,1,-1,0,unknown,yes
32,admin.,single,secondary,no,14350,no,no,unknown,15,may,8.3,3,-1,0,unknown,no
35,management,married,tertiary,no,52050,no,no,cellular,18,nov,10.3,1,120,3,other,no
38,technician,married,tertiary,no,-150,no,no,cellular,11,aug,3.0,3,-1,0,unknown,no
46,management,single,tertiary,no,149350,yes,no,cellular,16,jul,5.8,1,-1,0,unknown,no
29,technician,single,secondary,no,38900,yes,no,unknown,6,jun,33.7,2,-1,0,unknown,no
40,blue-collar,divorced,primary,no,-3900,no,yes,cellular,17,nov,6.0,2,-1,0,unknown,no
27,self-employed,single,tertiary,yes,250,no,yes,cellular,18,jul,6.9,1,-1,0,unknown,no
43,blue-collar,married,primary,no,31600,yes,no,unknown,15,may,7.8,2,-1,0,unknown,no
33,management,single,tertiary,no,62000,yes,no,cellular,4,feb,8.9,2,260,1,other,no
39,technician,married,secondary,no,6650,yes,no,cellular,14,may,1.9,4,352,4,other,no
49,blue-collar,married,secondary,no,45650,yes,yes,unknown,21,may,3.5,3,-1,0,unknown,no
43,admin.,married,secondary,no,10700,yes,no,telephone,17,apr,7.5,2,324,24,failure,no
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,nov,1.6,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,0,no,no,unknown,11,jun,3.9,3,-1,0,unknown,no
32,management,single,tertiary,no,21900,no,no,cellular,21,aug,5.8,5,-1,0,unknown,no
35,management,single,tertiary,no,132300,no,no,cellular,14,apr,2.7,8,183,2,success,yes
47,unknown,married,unknown,no,1400,no,no,unknown,5,may,6.1,2,-1,0,unknown,no
36,blue-collar,married,primary,no,32800,yes,no,cellular,28,jul,1.7,4,-1,0,unknown,no
30,unemployed,single,primary,no,50,no,no,cellular,18,nov,2.5,2,-1,0,unknown,no
54,admin.,single,secondary,no,97900,no,no,telephone,29,jan,3.5,1,206,6,failure,no
27,admin.,single,secondary,no,16050,no,yes,unknown,2,sep,0.6,1,-1,0,unknown,no
52,unemployed,married,primary,no,86200,no,no,cellular,29,jan,1.7,1,-1,0,unknown,no
33,technician,married,secondary,no,97000,no,no,cellular,27,aug,1.3,10,-1,0,unknown,no
27,management,single,tertiary,no,0,yes,no,cellular,1,apr,2.6,1,-1,0,unknown,no
58,management,married,tertiary,no,107100,yes,no,cellular,4,feb,1.2,2,274,3,failure,no
43,services,divorced,secondary,no,27650,yes,no,telephone,3,feb,6.5,2,-1,0,unknown,no
40,self-employed,single,tertiary,no,31400,no,no,cellular,30,jan,2.0,1,-1,0,unknown,no
56,blue-collar,married,primary,no,56850,no,no,telephone,2,jul,3.4,1,-1,0,unknown,yes
39,management,married,secondary,no,900,yes,no,unknown,5,may,1.9,1,-1,0,unknown,no
30,blue-collar,single,unknown,yes,-7450,yes,yes,unknown,12,may,3.2,3,-1,0,unknown,no
35,technician,married,secondary,no,139450,yes,no,cellular,2,jun,2.0,1,-1,0,unknown,no
33,technician,married,tertiary,no,5200,no,no,unknown,23,jul,2.4,1,-1,0,unknown,no
27,blue-collar,divorced,unknown,no,116150,yes,no,cellular,17,jul,3.1,1,-1,0,unknown,no
50,technician,married,secondary,no,-28400,yes,yes,unknown,28,may,14.8,2,-1,0,unknown,no
50,admin.,married,unknown,no,243050,no,no,cellular,17,nov,4.8,2,-1,0,unknown,no
38,management,married,secondary,no,12100,no,no,cellular,17,nov,2.0,2,-1,0,unknown,no
32,self-employed,single,tertiary,no,2300,yes,no,cellular,14,jun,8.6,2,-1,0,unknown,yes
45,technician,married,secondary,no,7200,no,no,cellular,13,aug,5.5,4,-1,0,unknown,no
39,admin.,married,secondary,no,13000,yes,no,cellular,17,apr,2.9,1,281,1,failure,no
48,admin.,married,secondary,no,37450,yes,no,unknown,2,jun,1.4,3,-1,0,unknown,no
59,management,married,secondary,no,381150,yes,no,cellular,18,nov,1.9,2,-1,0,unknown,no
44,management,married,tertiary,no,38200,no,yes,cellular,15,jul,2.1,5,-1,0,unknown,no
60,retired,divorced,secondary,no,96150,no,no,cellular,27,may,5.2,1,-1,0,unknown,no
29,admin.,single,secondary,no,87550,no,no,cellular,30,jan,3.0,1,-1,0,unknown,no
40,unemployed,single,secondary,no,17500,yes,no,unknown,7,may,5.3,1,-1,0,unknown,no
30,admin.,single,tertiary,no,12650,yes,no,unknown,23,may,2.9,4,-1,0,unknown,no
32,management,married,tertiary,no,30350,yes,no,unknown,18,jun,18.2,5,-1,0,unknown,yes
52,management,married,tertiary,no,37550,no,no,cellular,14,may,3.3,4,371,5,failure,no
33,management,divorced,tertiary,no,19350,no,no,cellular,6,feb,0.8,5,-1,0,unknown,no
31,technician,married,tertiary,no,1300,no,yes,cellular,18,nov,7.5,1,127,6,other,yes
47,technician,married,secondary,no,69350,yes,no,unknown,30,may,4.2,4,-1,0,unknown,no
52,admin.,married,primary,no,0,yes,no,cellular,14,jul,4.1,3,-1,0,unknown,no
36,technician,married,tertiary,no,3100,no,no,cellular,23,jul,1.6,2,-1,0,unknown,no
49,technician,married,secondary,no,434450,no,no,cellular,21,nov,10.3,1,-1,0,unknown,no
38,technician,single,secondary,no,28250,yes,no,cellular,30,apr,19.6,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,86300,yes,yes,unknown,9,may,3.8,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-19900,yes,no,cellular,27,feb,1.3,8,-1,0,unknown,no
43,technician,married,secondary,no,3450,yes,yes,cellular,20,oct,5.6,1,337,1,failure,no
54,technician,married,secondary,no,3250,no,no,cellular,24,feb,2.0,1,91,3,failure,no
40,retired,married,primary,no,32900,yes,no,cellular,4,feb,2.7,1,-1,0,unknown,no
37,management,married,tertiary,no,110250,no,no,unknown,21,may,1.9,4,-1,0,unknown,no
28,admin.,single,secondary,no,2650,no,no,cellular,2,feb,1.6,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,295150,yes,no,unknown,8,may,3.7,1,-1,0,unknown,no
39,management,married,tertiary,no,4400,no,no,cellular,19,aug,6.3,4,-1,0,unknown,no
47,entrepreneur,married,secondary,no,68750,yes,no,telephone,16,apr,5.0,2,321,7,failure,no
56,blue-collar,married,unknown,no,0,no,no,cellular,18,aug,1.9,3,-1,0,unknown,no
63,housemaid,married,primary,no,16650,no,no,telephone,1,oct,5.9,1,-1,0,unknown,no
43,unknown,married,primary,no,32200,no,no,telephone,5,feb,3.8,2,-1,0,unknown,no
32,blue-collar,married,primary,no,53800,yes,no,unknown,19,may,1.6,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,86450,yes,no,cellular,12,may,1.9,1,-1,0,unknown,no
25,student,single,secondary,no,16550,no,no,telephone,26,aug,3.3,4,-1,0,unknown,yes
30,management,single,tertiary,no,143800,no,no,cellular,6,aug,2.2,4,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,13600,yes,no,cellular,14,jul,1.4,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,5600,no,no,cellular,16,sep,10.1,3,-1,0,unknown,yes
33,technician,single,secondary,no,53200,yes,no,cellular,15,may,3.4,2,-1,0,unknown,no
34,management,divorced,tertiary,no,0,no,no,cellular,14,aug,4.3,3,-1,0,unknown,no
34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,3.0,1,84,2,failure,yes
30,admin.,married,secondary,no,261000,yes,no,cellular,21,nov,2.3,1,-1,0,unknown,no
59,admin.,divorced,secondary,no,31800,no,no,cellular,12,aug,2.0,4,-1,0,unknown,no
45,blue-collar,single,primary,no,15400,yes,no,cellular,23,jul,3.7,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,15650,yes,yes,unknown,7,may,2.9,1,-1,0,unknown,no
27,management,single,secondary,no,80450,yes,no,cellular,7,jul,6.5,3,-1,0,unknown,no
29,technician,single,tertiary,no,45500,yes,no,cellular,11,may,5.1,1,-1,0,unknown,no
36,management,divorced,tertiary,no,191850,yes,no,cellular,17,nov,3.6,1,193,1,success,no
